Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,VOCs,SO2,Emissions
203.0,Japan,Tajimi,52.0,Moderate,1.0,,34.0,Good,3.0,Good,52.0,L1,145.5380205,5.613647833,L1
204.0,Japan,Takahagi,47.0,Good,1.0,Good,47.0,Good,1.0,Good,44.0,L0,108.7233063,-0.003408699,L0
205.0,Japan,Takahashi,36.0,Good,1.0,Good,36.0,Good,3.0,Good,34.0,L0,85.6217496,7.143622526,L0
206.0,India,Tal,50.0,Unhealthy,1.0,,39.0,Good,0.0,Good,50.0,L3,130.39634565,-2.856099943,L3
207.0,Philippines,Talacogon,37.0,Good,1.0,Good,19.0,Good,0.0,Good,37.0,L0,102.6378595,1.105439167,L0
208.0,Russian Federation,Taldom,46.0,Good,1.0,Good,31.0,Good,1.0,Good,46.0,L0,125.1504769,-2.852844248,L0
209.0,Kazakhstan,Talgar,69.0,Moderate,1.0,,42.0,Good,0.0,Good,69.0,L1,216.0273149,5.973053578,L1
210.0,United States of America,Tamiami,64.0,Moderate,1.0,Good,31.0,Good,1.0,Good,64.0,L1,170.7089051,7.044237703,L1
211.0,Israel,Tamra,92.0,Moderate,1.0,Good,52.0,Moderate,1.0,Good,92.0,L1,246.3556564,7.293125788,L1
212.0,Japan,Tanashi,58.0,Moderate,1.0,Good,43.0,Good,3.0,Good,58.0,L1,159.5400176,-1.629681602,L1
213.0,Romania,Tandarei,41.0,Good,1.0,Good,41.0,Good,0.0,Good,38.0,L0,114.0139125,0.071181279,L0
214.0,Philippines,Tantangan,35.0,Good,1.0,Good,20.0,Good,0.0,Good,35.0,L0,89.34730755,4.971569943,L0
215.0,Indonesia,Tarogong,88.0,Moderate,1.0,Good,53.0,Moderate,1.0,Good,88.0,L1,232.5896922,-2.838707041,L1
216.0,Turkey,Tatvan,45.0,Good,1.0,Good,45.0,Good,0.0,Good,43.0,L0,109.7717479,0.794325278,L0
217.0,India,Yaval,102.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,0.0,Good,102.0,L2,257.6318139,11.38452677,L2
218.0,United Kingdom of Great Britain and Northern Ireland,Yeovil,58.0,Moderate,1.0,Good,24.0,Good,7.0,Good,58.0,L1,145.1463645,2.900222254,L1
219.0,China,Yuanping,50.0,Unhealthy for Sensitive Groups,1.0,Good,35.0,Good,5.0,Good,50.0,L2,130.39634565,-1.842723195,L2
220.0,China,Yuncheng,50.0,Unhealthy,1.0,Good,36.0,Good,1.0,Good,50.0,L3,130.39634565,2.562953762,L3
221.0,Poland,Zambrow,35.0,Good,1.0,Good,31.0,Good,0.0,Good,17.0,L0,73.82734807,0.646538372,L0
222.0,Poland,Zamosc,48.0,Good,1.0,Good,35.0,Good,1.0,Good,48.0,L0,131.8626019,14.5015439,L0
223.0,Belgium,Zaventem,58.0,Moderate,1.0,Good,29.0,Good,6.0,Good,58.0,L1,133.8728413,12.1283954,L1
224.0,Belgium,Zemst,65.0,Moderate,1.0,Good,27.0,Good,1.0,Good,65.0,L1,162.7806813,7.454677171,L1
225.0,China,Zhaozhou,73.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,73.0,L1,198.389506,3.884620346,L1
226.0,China,Zhicheng,50.0,Unhealthy,1.0,Good,36.0,Good,1.0,Good,50.0,L3,130.39634565,15.2031483,L3
227.0,China,Zhongshan,98.0,Moderate,1.0,,33.0,Good,1.0,Good,98.0,L1,239.2225522,1.732701805,L1
228.0,China,Zhuji,50.0,Unhealthy,1.0,,45.0,Good,1.0,Good,50.0,L3,130.39634565,14.58287658,L3
229.0,Mexico,Zimatlan,75.0,Moderate,1.0,Good,9.0,Good,6.0,Good,75.0,L1,199.2959775,10.23986769,L1
230.0,Mexico,Zinacantepec,50.0,Unhealthy,1.0,,8.0,Good,1.0,Good,50.0,L3,130.39634565,8.443271327,L3
231.0,Russian Federation,Zmeinogorsk,35.0,Good,1.0,,35.0,Good,0.0,Good,21.0,L0,94.6645859,9.495931567,L0
232.0,Netherlands,Aalburg,30.0,Good,1.0,Good,30.0,Good,2.0,Good,29.0,L0,80.4557184,-0.236105647,L0
233.0,Spain,Abaran,47.0,Good,1.0,,21.0,Good,2.0,Good,47.0,L0,115.9839965,-2.52542799,L0
234.0,Italy,Abbiategrasso,69.0,Moderate,1.0,Good,37.0,Good,4.0,Good,69.0,L1,198.9394409,8.689825065,L1
235.0,Côte d'Ivoire,Abidjan,105.0,Unhealthy for Sensitive Groups,1.0,Good,15.0,Good,4.0,Good,105.0,L2,273.8391902,8.773785354,L2
236.0,Mexico,Acuautla,50.0,Unhealthy,1.0,Good,9.0,Good,1.0,Good,50.0,L3,130.39634565,8.608903016,L3
237.0,United States of America,Acworth,64.0,Moderate,1.0,Good,37.0,Good,1.0,Good,64.0,L1,166.8645431,14.70443296,L1
238.0,United States of America,Adelphi,54.0,Moderate,1.0,,32.0,Good,5.0,Good,54.0,L1,133.3821354,0.188729638,L1
239.0,India,Afzalgarh,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,3.0,Good,50.0,L3,130.39634565,8.483102476,L3
240.0,Nigeria,Agbor,50.0,Unhealthy for Sensitive Groups,1.0,Good,13.0,Good,5.0,Good,50.0,L2,130.39634565,4.2395104225,L2
241.0,France,Aix En Provence,55.0,Moderate,1.0,Good,26.0,Good,3.0,Good,55.0,L1,141.3526356,7.143658654,L1
242.0,Myanmar,Akyab,50.0,Unhealthy for Sensitive Groups,1.0,Good,46.0,Good,0.0,Good,50.0,L2,130.39634565,0.301086279,L2
243.0,United States of America,Alabaster,80.0,Moderate,1.0,Good,18.0,Good,1.0,Good,80.0,L1,213.6575519,-0.975088518,L1
244.0,Russian Federation,Alagir,50.0,Good,1.0,,36.0,Good,1.0,Good,50.0,L0,117.9970359,1.159596799,L0
245.0,Belgium,Alken,35.0,Good,1.0,Good,25.0,Good,3.0,Good,35.0,L0,89.15498764,0.107926476,L0
246.0,Canada,Alma,55.0,Moderate,1.0,Good,27.0,Good,0.0,Good,55.0,L1,137.7505469,4.986740597,L1
247.0,Brazil,Almirante Tamandare,13.0,Good,1.0,Good,31.0,Good,1.0,Good,13.0,L0,30.96670767,4.192172536,L0
248.0,Spain,Almoradi,48.0,Good,1.0,Good,23.0,Good,3.0,Good,48.0,L0,142.6545424,5.196188771,L0
249.0,Papua New Guinea,Alotau,28.0,Good,1.0,Good,28.0,Good,0.0,Good,13.0,L0,79.04981711,-2.204064008,L0
250.0,Germany,Altotting,50.0,Good,1.0,Good,29.0,Good,3.0,Good,50.0,L0,117.3911605,3.445830462,L0
251.0,Madagascar,Ambovombe,26.0,Good,1.0,,26.0,Good,0.0,Good,20.0,L0,79.17861947,-8.27849887,L0
252.0,China,Anqiu,107.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,5.0,Good,86.0,L1,130.39634565,6.325031587,L1
253.0,Madagascar,Antalaha,22.0,Good,1.0,Good,22.0,Good,0.0,Good,20.0,L0,70.32465261,7.877203225,L0
254.0,United States of America,Antioch,76.0,Moderate,1.0,Good,7.0,Good,1.0,Good,76.0,L1,179.8063003,0.276270453,L1
255.0,Lithuania,Anyksciai,47.0,Good,1.0,Good,32.0,Good,0.0,Good,47.0,L0,117.6576593,6.217141153,L0
256.0,Ghana,Apam,104.0,Unhealthy for Sensitive Groups,1.0,Good,14.0,Good,1.0,Good,104.0,L2,277.6691115,2.544928241,L2
257.0,Mexico,Apaseo El Grande,60.0,Moderate,1.0,Good,16.0,Good,5.0,Good,60.0,L1,147.9233053,7.812505768,L1
258.0,Brazil,Aragarcas,32.0,Good,1.0,,3.0,Good,2.0,Good,32.0,L0,89.43819428,4.593237256,L0
259.0,Russian Federation,Arkadak,28.0,Good,1.0,Good,31.0,Good,1.0,Good,15.0,L0,82.74634053,5.823520563,L0
260.0,France,Armentieres,34.0,Good,1.0,Good,28.0,Good,2.0,Good,34.0,L0,80.73069528,2.324119494,L0
261.0,Russian Federation,Arsk,28.0,Good,1.0,Good,28.0,Good,1.0,Good,19.0,L0,74.40474644,10.44165903,L0
262.0,Azerbaijan,Artyom,48.0,Good,1.0,Good,35.0,Good,0.0,Good,48.0,L0,92.5873266,5.537052388,L0
263.0,Armenia,Ashtarak,39.0,Good,1.0,Good,29.0,Good,1.0,Good,39.0,L0,92.25612359,0.27288143,L0
264.0,Ethiopia,Asosa,97.0,Moderate,1.0,,14.0,Good,0.0,Good,97.0,L1,244.9743185,4.293575262,L1
265.0,Iran (Islamic Republic of),Astaneh Ye Ashrafiyeh,75.0,Moderate,1.0,Good,31.0,Good,0.0,Good,75.0,L1,180.0221682,1.955594785,L1
266.0,India,Atarra,50.0,Unhealthy,1.0,Good,44.0,Good,0.0,Good,50.0,L3,130.39634565,4.611999533,L3
267.0,Guatemala,Atescatempa,104.0,Unhealthy for Sensitive Groups,1.0,Good,5.0,Good,1.0,Good,104.0,L2,250.6985862,5.301151438,L2
268.0,Italy,Atri,57.0,Moderate,1.0,Good,40.0,Good,3.0,Good,57.0,L1,143.0995551,0.415946322,L1
269.0,Ukraine,Avdiyivka,41.0,Good,1.0,Good,41.0,Good,3.0,Good,27.0,L0,108.8074058,4.796361064,L0
270.0,Portugal,Avintes,37.0,Good,1.0,Good,16.0,Good,7.0,Good,37.0,L0,111.9127329,4.078948143,L0
271.0,Malaysia,Ayer Keroh,59.0,Moderate,1.0,Good,34.0,Good,0.0,Good,59.0,L1,138.1413785,9.119779225,L1
272.0,United Kingdom of Great Britain and Northern Ireland,Ayr,29.0,Good,1.0,Good,29.0,Good,2.0,Good,20.0,L0,89.13163752,1.725220604,L0
273.0,Netherlands,Baarn,34.0,Good,1.0,,34.0,Good,1.0,Good,26.0,L0,90.10233061,-7.904269237,L0
274.0,Serbia,Backa Palanka,70.0,Moderate,1.0,Good,41.0,Good,0.0,Good,70.0,L1,170.1849135,1.980646008,L1
275.0,Germany,Bad Langensalza,32.0,Good,1.0,Good,30.0,Good,1.0,Good,32.0,L0,89.62103474,-6.132153795,L0
276.0,Pakistan,Bahawalnagar,50.0,Hazardous,1.0,Good,38.0,Good,1.0,Good,50.0,L5,130.39634565,5.87835987,L5
277.0,South Africa,Balfour,50.0,Hazardous,1.0,Good,1.0,Good,1.0,Good,50.0,L5,130.39634565,4.2395104225,L5
278.0,South Africa,Ballitoville,50.0,Very Unhealthy,1.0,Good,31.0,Good,1.0,Good,50.0,L4,130.39634565,4.2395104225,L4
279.0,Thailand,Ban Phai,52.0,Moderate,1.0,Good,28.0,Good,0.0,Good,52.0,L1,131.146864,0.188327709,L1
280.0,Malaysia,Bandar Penggaram,76.0,Moderate,1.0,Good,31.0,Good,0.0,Good,76.0,L1,196.1351735,11.51975302,L1
281.0,Philippines,Bangued,27.0,Good,1.0,Good,23.0,Good,0.0,Good,27.0,L0,79.12130675,-3.364450579,L0
282.0,Slovakia,Banovce,59.0,Moderate,1.0,Good,26.0,Good,2.0,Good,59.0,L1,168.3601682,3.862024916,L1
283.0,Germany,Bargteheide,38.0,Good,1.0,,31.0,Good,2.0,Good,38.0,L0,87.62184501,4.899882885,L0
284.0,United States of America,Bartlesville,56.0,Moderate,1.0,Good,23.0,Good,6.0,Good,56.0,L1,166.3303337,11.22030277,L1
285.0,Gambia,Basse,50.0,Unhealthy for Sensitive Groups,1.0,Good,18.0,Good,0.0,Good,50.0,L2,130.39634565,7.688973759,L2
286.0,Pakistan,Bat Khela,50.0,Unhealthy for Sensitive Groups,1.0,,31.0,Unhealthy for Sensitive Groups,1.0,Good,78.0,L1,130.39634565,9.269534758,L1
287.0,Malaysia,Batu Gajah,92.0,Moderate,1.0,Good,57.0,Moderate,1.0,Good,92.0,L1,240.8831721,9.921535294,L1
288.0,India,Bazpur,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L3,130.39634565,4.954385143,L3
289.0,Italy,Castel Goffredo,50.0,Unhealthy for Sensitive Groups,1.0,Good,32.0,Good,7.0,Good,50.0,L2,130.39634565,7.398460522,L2
290.0,Italy,Catanzaro,68.0,Moderate,1.0,Good,31.0,Moderate,6.0,Good,57.0,L1,172.9187775,9.843304761,L1
291.0,Philippines,Catbalogan,68.0,Moderate,1.0,Good,31.0,Good,0.0,Good,68.0,L1,170.0699907,-0.982501448,L1
292.0,Ecuador,Cayambe,39.0,Good,1.0,Good,4.0,Good,2.0,Good,39.0,L0,96.60635243,0.901200616,L0
293.0,Bosnia and Herzegovina,Cazin,50.0,Good,1.0,Good,33.0,Good,0.0,Good,50.0,L0,138.496021,-0.215961476,L0
294.0,Italy,Cernusco Sul Naviglio,103.0,Unhealthy for Sensitive Groups,1.0,Good,33.0,Good,6.0,Good,103.0,L2,266.0701549,7.66311493,L2
295.0,Italy,Cesenatico,38.0,Good,1.0,Good,36.0,Good,5.0,Good,38.0,L0,93.07090405,3.453594398,L0
296.0,Czechia,Ceske Budejovice,61.0,Moderate,1.0,Good,38.0,Good,1.0,Good,61.0,L1,166.4959988,2.195770528,L1
297.0,Argentina,Chacabuco,17.0,Good,1.0,Good,17.0,Good,1.0,Good,17.0,L0,50.57299521,-4.408349583,L0
298.0,Peru,Chachapoyas,21.0,Good,1.0,Good,4.0,Good,0.0,Good,21.0,L0,65.62862119,1.663028734,L0
299.0,France,Chalon Sur Saone,32.0,Good,1.0,Good,32.0,Good,1.0,Good,20.0,L0,91.29628842,0.962058225,L0
300.0,China,Chaoyang,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,130.39634565,8.616697826,L3
301.0,Viet Nam,Chau Doc,57.0,Moderate,1.0,Good,32.0,Good,0.0,Good,57.0,L1,141.8981896,-1.914835993,L1
302.0,Russian Federation,Cherepanovo,38.0,Good,1.0,Good,38.0,Good,0.0,Good,35.0,L0,107.4729361,4.689531298,L0
303.0,Russian Federation,Cherkessk,49.0,Good,1.0,Good,40.0,Good,0.0,Good,49.0,L0,133.6037027,1.605246148,L0
304.0,India,Chhabra,50.0,Unhealthy,1.0,Good,42.0,Good,0.0,Good,50.0,L3,130.39634565,-2.446484629,L3
305.0,India,Chilakalurupet,91.0,Moderate,1.0,Good,28.0,Good,1.0,Good,91.0,L1,233.6732738,-2.836420189,L1
306.0,Mexico,Chilpancingo,72.0,Moderate,1.0,,4.0,Good,5.0,Good,72.0,L1,197.776649,-0.28510194,L1
307.0,India,Chipurupalle,50.0,Unhealthy,1.0,Good,22.0,Good,6.0,Good,50.0,L3,130.39634565,4.568004713,L3
308.0,Poland,Chojnow,59.0,Moderate,1.0,Good,25.0,Good,2.0,Good,59.0,L1,157.9709738,4.404977172,L1
309.0,India,Chotila,50.0,Unhealthy,1.0,Good,31.0,Good,1.0,Good,50.0,L3,130.39634565,3.349118162,L3
310.0,United States of America,Cimarron Hills,73.0,Moderate,1.0,,32.0,Good,2.0,Good,73.0,L1,185.323188,5.337764589,L1
311.0,Brazil,Claudio,71.0,Moderate,1.0,Good,3.0,Good,6.0,Good,71.0,L1,193.4877685,1.807383695,L1
312.0,Brazil,Clevelandia,17.0,Good,1.0,Good,31.0,Good,0.0,Good,11.0,L0,55.75416349,7.29201454,L0
313.0,Brazil,Coari,46.0,Good,1.0,,2.0,Good,0.0,Good,46.0,L0,128.1350964,1.58887237,L0
314.0,United Kingdom of Great Britain and Northern Ireland,Coatbridge,35.0,Good,1.0,Good,12.0,Good,1.0,Good,35.0,L0,105.5547881,6.0507488,L0
315.0,Ireland,Cobh,24.0,Good,1.0,Good,31.0,Good,1.0,Good,16.0,L0,65.21003842,1.179222833,L0
316.0,Brazil,Colatina,45.0,Good,1.0,Good,14.0,Good,2.0,Good,45.0,L0,124.3195297,5.678106159,L0
317.0,Romania,Comanesti,61.0,Moderate,1.0,Good,40.0,Good,0.0,Good,61.0,L1,154.3973324,2.728359669,L1
318.0,Dominican Republic,Comendador,65.0,Moderate,1.0,Good,12.0,Good,6.0,Good,65.0,L1,170.7416635,5.768174383,L1
319.0,Italy,Como,112.0,Unhealthy for Sensitive Groups,1.0,Good,34.0,Good,4.0,Good,112.0,L2,283.6985695,3.763055651,L2
320.0,Brazil,Conde,19.0,Good,1.0,Good,19.0,Good,0.0,Good,11.0,L0,53.46995965,6.069202853,L0
321.0,United Kingdom of Great Britain and Northern Ireland,Consett,31.0,Good,1.0,Good,31.0,Good,2.0,Good,22.0,L0,88.45157025,-2.093425216,L0
322.0,United States of America,Cooper City,50.0,Unhealthy,1.0,,31.0,Good,1.0,Good,50.0,L3,130.39634565,0.350543321,L3
323.0,United States of America,Copperas Cove,31.0,Good,1.0,Good,31.0,Good,1.0,Good,31.0,L0,103.4238728,-1.066787097,L0
324.0,Brazil,Cornelio Procopio,37.0,Good,1.0,Good,12.0,Good,1.0,Good,37.0,L0,87.43982619,9.144592076,L0
325.0,Argentina,Corrientes,13.0,Good,1.0,Good,12.0,Good,0.0,Good,13.0,L0,25.35811387,3.027205901,L0
326.0,Mexico,Cotija,41.0,Good,1.0,Good,31.0,Good,3.0,Good,41.0,L0,119.0811087,4.260311478,L0
327.0,Italy,Crevalcore,103.0,Unhealthy for Sensitive Groups,1.0,Good,28.0,Good,1.0,Good,103.0,L2,270.4166269,0.33181693,L2
328.0,Azerbaijan,Culfa,52.0,Moderate,1.0,Good,35.0,Good,0.0,Good,52.0,L1,141.2411982,4.127768626,L1
329.0,Spain,Culleredo,30.0,Good,1.0,Good,30.0,Good,2.0,Good,13.0,L0,86.28345509,-3.11406322,L0
330.0,India,Cuncolim,73.0,Moderate,1.0,Good,25.0,Good,0.0,Good,73.0,L1,187.3775323,-2.378906375,L1
331.0,Brazil,Curvelo,42.0,Good,1.0,Good,2.0,Good,4.0,Good,42.0,L0,101.0274563,1.787581586,L0
332.0,Germany,Cuxhaven,35.0,Good,1.0,Good,35.0,Good,0.0,Good,30.0,L0,93.25804558,4.225486289,L0
333.0,United States of America,Cypress Lake,46.0,Good,1.0,Good,25.0,Good,5.0,Good,46.0,L0,113.2283829,6.559237903,L0
334.0,Poland,Czestochowa,93.0,Moderate,1.0,Good,27.0,Good,4.0,Good,93.0,L1,247.2511973,6.69522449,L1
335.0,Guinea,Dalaba,63.0,Moderate,1.0,Good,13.0,Good,0.0,Good,63.0,L1,161.0294262,-2.340420575,L1
336.0,Pakistan,Dalbandin,50.0,Unhealthy,1.0,Good,39.0,Good,0.0,Good,50.0,L3,130.39634565,1.966677498,L3
337.0,France,Beaune,39.0,Good,1.0,Good,26.0,Good,1.0,Good,39.0,L0,99.28614158,2.816090833,L0
338.0,United States of America,Bedford,56.0,Moderate,1.0,Good,18.0,Good,6.0,Good,56.0,L1,149.1293145,-3.86091208,L1
339.0,Ghana,Begoro,105.0,Unhealthy for Sensitive Groups,1.0,,13.0,Good,2.0,Good,105.0,L2,261.8627545,5.679918834,L2
340.0,China,Beipiao,93.0,Moderate,1.0,Good,31.0,Moderate,1.0,Good,93.0,L1,229.277796,4.347863913,L1
341.0,Brazil,Bela Cruz,45.0,Good,1.0,Good,31.0,Good,0.0,Good,45.0,L0,119.9368721,4.557628361,L0
342.0,Bolivia (Plurinational State of),Bermejo,54.0,Moderate,1.0,Good,8.0,Good,1.0,Good,54.0,L1,142.4496657,4.206235381,L1
343.0,Germany,Bernburg,36.0,Good,1.0,Good,29.0,Good,2.0,Good,36.0,L0,89.93056825,-0.746602651,L0
344.0,United States of America,Berwick,50.0,Good,1.0,Good,31.0,Good,1.0,Good,50.0,L0,125.2896169,8.428812252,L0
345.0,India,Betma,50.0,Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L3,130.39634565,-7.306167504,L3
346.0,United States of America,Beverly,48.0,Good,1.0,Good,36.0,Good,5.0,Good,48.0,L0,110.5191566,3.478674358,L0
347.0,Russian Federation,Bezhetsk,24.0,Good,1.0,Good,24.0,Good,0.0,Good,24.0,L0,50.92536226,-6.81625466,L0
348.0,Bangladesh,Bhairab Bazar,50.0,Unhealthy for Sensitive Groups,1.0,Good,44.0,Good,4.0,Good,50.0,L2,130.39634565,2.839033644,L2
349.0,Pakistan,Bhalwal,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,2.0,Good,50.0,L3,130.39634565,10.02406852,L3
350.0,India,Bhimavaram,50.0,Unhealthy for Sensitive Groups,1.0,Good,36.0,Good,1.0,Good,50.0,L2,130.39634565,-2.570987402,L2
351.0,India,Bhinmal,50.0,Very Unhealthy,1.0,Good,34.0,Good,0.0,Good,50.0,L4,130.39634565,-5.118589094,L4
352.0,India,Bhiwandi,50.0,Unhealthy,1.0,Good,26.0,Good,1.0,Good,50.0,L3,130.39634565,15.70972492,L3
353.0,Indonesia,Binjai,92.0,Moderate,1.0,Good,45.0,Good,0.0,Good,92.0,L1,233.4006147,-1.196445257,L1
354.0,Brazil,Baiao,39.0,Good,1.0,Good,5.0,Good,0.0,Good,39.0,L0,102.3098379,12.05260452,L0
355.0,Russian Federation,Baksan,48.0,Good,1.0,Good,39.0,Good,1.0,Good,48.0,L0,114.9747064,2.938989177,L0
356.0,Sudan,Bara,52.0,Moderate,1.0,Good,17.0,Good,0.0,Good,52.0,L1,134.8148686,2.975854393,L1
357.0,Colombia,Baranoa,104.0,Unhealthy for Sensitive Groups,1.0,Good,16.0,Good,2.0,Good,104.0,L2,262.1134136,6.633931953,L2
358.0,Philippines,Baras,51.0,Moderate,1.0,Good,27.0,Good,1.0,Good,51.0,L1,135.7271856,10.48297038,L1
359.0,Iran (Islamic Republic of),Bardsir,91.0,Moderate,1.0,Good,49.0,Good,0.0,Good,91.0,L1,224.2276906,-1.930339711,L1
360.0,India,Bari Sadri,50.0,Unhealthy,1.0,Good,32.0,Good,0.0,Good,50.0,L3,130.39634565,1.248751051,L3
361.0,Thailand,Nong Bua,38.0,Good,1.0,Good,20.0,Good,0.0,Good,38.0,L0,115.3273891,6.234348673,L0
362.0,Thailand,Nong Han,57.0,Moderate,1.0,Good,25.0,Good,0.0,Good,57.0,L1,146.4123985,3.439971562,L1
363.0,Netherlands,Noordwijkerhout,41.0,Good,1.0,Good,27.0,Good,5.0,Good,41.0,L0,111.5171172,9.309589153,L0
364.0,United States of America,North Andrews Gardens,78.0,Moderate,1.0,Good,11.0,Good,1.0,Good,78.0,L1,206.9014399,6.375559772,L1
365.0,United States of America,Northbridge,47.0,Good,1.0,Good,46.0,Good,2.0,Good,47.0,L0,118.4877953,12.84112005,L0
366.0,United Kingdom of Great Britain and Northern Ireland,Norwich,29.0,Good,1.0,Good,29.0,Good,3.0,Good,18.0,L0,79.74092482,2.892942994,L0
367.0,Serbia,Novi Becej,60.0,Moderate,1.0,Good,31.0,Good,1.0,Good,60.0,L1,155.125924,4.909055742,L1
368.0,Netherlands,Nuenen,37.0,Good,1.0,Good,32.0,Good,3.0,Good,37.0,L0,98.47676099,5.40860686,L0
369.0,Chile,Nueva Imperial,61.0,Moderate,1.0,Good,31.0,Good,1.0,Good,61.0,L1,149.7699022,4.887555741,L1
370.0,Panama,Nuevo Arraijan,67.0,Moderate,1.0,Good,20.0,Good,5.0,Good,67.0,L1,172.7451017,9.840435794,L1
371.0,Mexico,Nuevo Casas Grandes,46.0,Good,1.0,Good,17.0,Good,2.0,Good,46.0,L0,124.9799829,4.985206119,L0
372.0,United States of America,Oak Lawn,79.0,Moderate,1.0,Good,13.0,Good,1.0,Good,79.0,L1,217.0114361,9.540900046,L1
373.0,United States of America,Oakdale,53.0,Moderate,1.0,Good,24.0,Good,1.0,Good,53.0,L1,147.0927083,8.522499268,L1
374.0,Ghana,Obuasi,81.0,Moderate,1.0,Good,18.0,Good,0.0,Good,81.0,L1,229.0318246,5.942273408,L1
375.0,Japan,Odawara,39.0,Good,1.0,Good,38.0,Good,2.0,Good,39.0,L0,94.82652437,6.308581621,L0
376.0,Germany,Oer Erkenschwick,34.0,Good,1.0,Good,34.0,Good,2.0,Good,27.0,L0,98.72320637,-1.251648938,L0
377.0,Republic of North Macedonia,Ohrid,42.0,Good,1.0,Good,41.0,Good,0.0,Good,42.0,L0,111.8334201,1.048232061,L0
378.0,Japan,Okawa,41.0,Good,1.0,Good,36.0,Good,5.0,Good,41.0,L0,129.3980293,9.816917265,L0
379.0,Poland,Olecko,47.0,Good,1.0,Good,36.0,Good,0.0,Good,47.0,L0,114.4170171,10.91815591,L0
380.0,Germany,Olfen,32.0,Good,1.0,Good,27.0,Good,4.0,Good,32.0,L0,76.60278158,-5.902151128,L0
381.0,Brazil,Olindina,25.0,Good,1.0,Good,6.0,Good,1.0,Good,25.0,L0,61.50607355,-0.839315736,L0
382.0,Japan,Omagari,35.0,Good,1.0,Good,35.0,Good,0.0,Good,15.0,L0,71.26104276,3.918103012,L0
383.0,Netherlands,Oostburg,36.0,Good,1.0,,31.0,Good,3.0,Good,36.0,L0,89.74244978,-0.59637231,L0
384.0,United States of America,Orem,73.0,Moderate,1.0,Good,26.0,Good,7.0,Good,73.0,L1,179.9086734,1.487401779,L1
385.0,United States of America,Orinda,52.0,Moderate,1.0,Good,31.0,Good,1.0,Good,52.0,L1,136.5039379,6.174599369,L1
386.0,Poland,Ostrzeszow,35.0,Good,1.0,Good,32.0,Good,1.0,Good,35.0,L0,95.91755976,11.70687985,L0
387.0,Guatemala,Ostuncalco,94.0,Moderate,1.0,Good,9.0,Good,1.0,Good,94.0,L1,258.7617084,-2.759117782,L1
388.0,Congo,Ouesso,71.0,Moderate,1.0,Good,18.0,Good,0.0,Good,71.0,L1,192.0042384,6.547619255,L1
389.0,Brazil,Ouro Preto,61.0,Moderate,1.0,Good,3.0,Good,5.0,Good,61.0,L1,151.7309634,7.916401709,L1
390.0,Nigeria,Oyo,80.0,Moderate,1.0,Good,22.0,Good,1.0,Good,80.0,L1,196.0158533,9.501069861,L1
391.0,Kyrgyzstan,Ozgon,101.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Moderate,0.0,Good,101.0,L2,262.4191917,5.395636715,L2
392.0,Italy,Pachino,48.0,Good,1.0,Good,45.0,Good,1.0,Good,48.0,L0,111.7976679,12.60701275,L0
393.0,India,Padra,50.0,Unhealthy,1.0,Good,33.0,Good,0.0,Good,50.0,L3,130.39634565,3.944532967,L3
394.0,Mauritius,Pailles,30.0,Good,1.0,Good,28.0,Good,0.0,Good,30.0,L0,91.79440121,8.559963952,L0
395.0,France,Paita,27.0,Good,1.0,Good,27.0,Good,0.0,Good,10.0,L0,67.80824348,-1.231838352,L0
396.0,India,Palakkodu,57.0,Moderate,1.0,Good,30.0,Good,0.0,Good,57.0,L1,130.3686547,2.289914733,L1
397.0,Philippines,Palo,55.0,Moderate,1.0,Good,20.0,Good,0.0,Good,55.0,L1,156.0387237,-2.263575379,L1
398.0,Indonesia,Pamekasan,54.0,Moderate,1.0,Good,35.0,Good,0.0,Good,54.0,L1,138.8546015,8.304322203,L1
399.0,China,Panchiao,69.0,Moderate,1.0,Good,45.0,Good,4.0,Good,69.0,L1,189.8781631,3.197785687,L1
400.0,China,Panshi,76.0,Moderate,1.0,Good,32.0,Good,2.0,Good,76.0,L1,179.0557234,9.189105313,L1
401.0,China,Panzhihua,74.0,Moderate,1.0,Good,29.0,Good,2.0,Good,74.0,L1,184.0062498,5.833156844,L1
402.0,Brazil,Paragominas,36.0,Good,1.0,Good,2.0,Good,0.0,Good,36.0,L0,95.052437,6.732142508,L0
403.0,Brazil,Paraguacu,51.0,Moderate,1.0,Good,7.0,Good,4.0,Good,51.0,L1,132.9698059,5.787169869,L1
404.0,Peru,Paramonga,41.0,Good,1.0,Good,18.0,Good,1.0,Good,41.0,L0,102.9993453,-1.17325715,L0
405.0,United States of America,Parkville,56.0,Moderate,1.0,Good,44.0,Good,4.0,Good,56.0,L1,151.2284993,-0.883837163,L1
