Unnamed: 0,Country,City,AQI_Value,AQI_Category,CO_Value,CO_Category,Ozone_Value,Ozone_Category,NO2_Value,NO2_Category,PM25_Value,PM25_Category,SO2
2552.0,Poland,Sieradz,39.0,Good,1.0,Good,30.0,Good,1.0,Good,39.0,L0,6.976142394
2553.0,Turkey,Silvan,90.0,Moderate,1.0,Good,49.0,Good,0.0,Good,90.0,L1,11.68178773
2554.0,India,Simdega,50.0,Unhealthy,1.0,Good,31.0,Moderate,0.0,Good,50.0,L3,11.36024308
2555.0,Romania,Simeria,57.0,Moderate,1.0,Good,37.0,Good,1.0,Good,57.0,L1,6.764237991
2556.0,Croatia,Sinj,37.0,Good,1.0,Good,37.0,Good,0.0,Good,20.0,L0,6.383059293
2557.0,India,Sirsa,50.0,Very Unhealthy,1.0,Good,47.0,Good,0.0,Good,50.0,L4,7.280212055
2558.0,Ireland,Skerries,64.0,Moderate,1.0,Good,38.0,Good,0.0,Good,64.0,L1,6.928104567
2559.0,Ukraine,Skvyra,55.0,Moderate,1.0,Good,31.0,Good,0.0,Good,55.0,L1,10.2936597
2560.0,Republic of Moldova,Slobozia,52.0,Moderate,1.0,Good,39.0,Good,0.0,Good,52.0,L1,2.61707958
2561.0,United Kingdom of Great Britain and Northern Ireland,Slough,31.0,Good,1.0,Good,31.0,Good,2.0,Good,31.0,L0,8.590306449
2562.0,Japan,Soja,37.0,Good,1.0,Good,37.0,Good,3.0,Good,29.0,L0,5.51497557
2563.0,Russian Federation,Sol Iletsk,27.0,Good,1.0,Good,27.0,Good,0.0,Good,18.0,L0,7.054658112
2564.0,India,Sompeta,50.0,Unhealthy,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,12.50974661
2565.0,Spain,Sopelana,32.0,Good,1.0,Good,32.0,Good,1.0,Good,21.0,L0,5.73531125
2566.0,Spain,Soria,32.0,Good,1.0,Good,32.0,Good,0.0,Good,23.0,L0,6.579977816
2567.0,Uganda,Soroti,54.0,Moderate,1.0,Good,28.0,Good,0.0,Good,54.0,L1,3.652907334
2568.0,United States of America,South Burlington,39.0,Good,1.0,Good,39.0,Good,1.0,Good,29.0,L0,11.29155772
2569.0,United States of America,Southglenn,76.0,Moderate,1.0,Good,5.0,Good,1.0,Good,76.0,L1,9.078433555
2570.0,United Kingdom of Great Britain and Northern Ireland,Southport,67.0,Moderate,1.0,Good,33.0,Good,0.0,Good,67.0,L1,2.630328589
2571.0,United States of America,Springville,50.0,Unhealthy for Sensitive Groups,1.0,Good,20.0,Good,1.0,Good,50.0,L2,12.90537193
2572.0,India,Srirampur,50.0,Unhealthy,1.0,,31.0,Moderate,3.0,Good,50.0,L3,4.2395104225
2573.0,United Kingdom of Great Britain and Northern Ireland,Stalybridge,55.0,Moderate,1.0,Good,32.0,Good,1.0,Good,55.0,L1,-3.844622509
2574.0,Serbia,Stara Pazova,69.0,Moderate,1.0,Good,33.0,Good,2.0,Good,69.0,L1,-0.218663115
2575.0,United States of America,Staunton,61.0,Moderate,1.0,Good,24.0,Good,5.0,Good,61.0,L1,4.2395104225
2576.0,Germany,Steinau,33.0,Good,1.0,Good,33.0,Good,2.0,Good,31.0,L0,5.933474212
2577.0,Germany,Steinen,34.0,Good,1.0,Good,29.0,Good,1.0,Good,34.0,L0,4.754348393
2578.0,Germany,Stolberg,33.0,Good,1.0,Good,32.0,Good,2.0,Good,33.0,L0,3.223071292
2579.0,United States of America,Stoughton,68.0,Moderate,1.0,Good,31.0,Good,1.0,Good,68.0,L1,13.44218
2580.0,Germany,Stralsund,38.0,Good,1.0,Good,38.0,Good,0.0,Good,20.0,L0,15.05623654
2581.0,Denmark,Struer,43.0,Good,1.0,Good,34.0,Good,1.0,Good,43.0,L0,-1.325942704
2582.0,Pakistan,Sukheke,50.0,Very Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L4,5.115616364
2583.0,Turkey,Suluova,39.0,Good,1.0,Good,31.0,Good,1.0,Good,37.0,L0,2.046364357
2584.0,Costa Rica,San Francisco,58.0,Moderate,1.0,Good,9.0,Good,7.0,Good,58.0,L1,7.464324884
2585.0,Italy,San Gennaro Vesuviano,45.0,Good,1.0,Good,45.0,Good,1.0,Good,16.0,L0,9.911967188
2586.0,Dominican Republic,San Pedro De Macoris,100.0,Unhealthy for Sensitive Groups,1.0,Good,21.0,Good,2.0,Good,100.0,L2,11.90466393
2587.0,Argentina,San Ramon De La Nueva Oran,20.0,Good,1.0,Good,9.0,Good,0.0,Good,20.0,L0,5.833591413
2588.0,Italy,San Vito Al Tagliamento,28.0,Good,1.0,Good,28.0,Good,2.0,Good,19.0,L0,16.39666396
2589.0,Mexico,Sanctorum,50.0,Unhealthy,1.0,Good,4.0,Good,1.0,Good,50.0,L3,4.526235084
2590.0,United States of America,Sanford,42.0,Good,1.0,Good,42.0,Good,1.0,Good,30.0,L0,-0.372702762
2591.0,India,Sankeshwar,77.0,Moderate,1.0,Good,23.0,Good,0.0,Good,77.0,L1,9.346721467
2592.0,China,Sanmenxia,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L2,8.014161598
2593.0,,Santa Pola,33.0,Good,1.0,Good,32.0,Good,2.0,Good,33.0,L0,-3.079701617
2594.0,Portugal,Sao Bras De Alportel,37.0,Good,1.0,Good,33.0,Good,2.0,Good,37.0,L0,2.219685142
2595.0,Nigeria,Sapele,101.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,3.0,Good,101.0,L2,10.47829327
2596.0,India,Sarangpur,50.0,Unhealthy,1.0,Good,41.0,Good,0.0,Good,50.0,L3,0.56875881
2597.0,Canada,Sarnia,37.0,Good,1.0,Good,33.0,Good,5.0,Good,37.0,L0,-1.273303435
2598.0,Hungary,Sarvar,47.0,Good,1.0,Good,31.0,Good,1.0,Good,47.0,L0,2.761854317
2599.0,India,Sawai Madhopur,50.0,Unhealthy,1.0,Good,45.0,Good,0.0,Good,50.0,L3,-1.522667102
2600.0,,Sawtell,24.0,Good,1.0,Good,24.0,Good,0.0,Good,10.0,L0,5.175655195
2601.0,Germany,Schalksmuhle,34.0,Good,1.0,Good,34.0,Good,1.0,Good,27.0,L0,-5.919024234
2602.0,Germany,Schneeberg,32.0,Good,1.0,Good,31.0,Good,1.0,Good,26.0,L0,2.45212464
2603.0,Germany,Schopfheim,34.0,Good,1.0,Good,29.0,Good,2.0,Good,34.0,L0,6.397549441
2604.0,Germany,Schotten,33.0,Good,1.0,,31.0,Good,4.0,Good,33.0,L0,3.347293801
2605.0,Ethiopia,Sebeta,51.0,Moderate,1.0,Good,22.0,Good,0.0,Good,51.0,L1,9.266114485
2606.0,Malaysia,Semporna,15.0,Good,1.0,Good,14.0,Good,0.0,Good,15.0,L0,-3.052806171
2607.0,Germany,Senden,34.0,Good,1.0,Good,34.0,Good,2.0,Good,25.0,L0,0.294552493
2608.0,Germany,Senftenberg,33.0,Good,1.0,Good,31.0,Good,1.0,Good,28.0,L0,0.349826769
2609.0,Italy,Sestu,67.0,Moderate,1.0,Good,40.0,Good,1.0,Good,67.0,L1,7.363622847
2610.0,Brazil,Sete Lagoas,50.0,Unhealthy for Sensitive Groups,1.0,,0.0,Good,1.0,Good,50.0,L2,10.29253793
2611.0,Pakistan,Shahdadpur,50.0,Unhealthy,1.0,Good,43.0,Good,0.0,Good,50.0,L3,14.51682991
2612.0,Peru,Supe,45.0,Good,1.0,Good,18.0,Good,2.0,Good,45.0,L0,-0.228929485
2613.0,Cambodia,Svay Rieng,53.0,Moderate,1.0,Good,26.0,Good,0.0,Good,53.0,L1,-3.174944493
2614.0,Russian Federation,Svetlyy Yar,39.0,Good,1.0,,39.0,Good,0.0,Good,27.0,L0,12.74544491
2615.0,Peru,Tabalosos,34.0,Good,1.0,Good,2.0,Good,0.0,Good,34.0,L0,-3.35429292
2616.0,Togo,Tabligbo,86.0,Moderate,1.0,Good,22.0,Good,1.0,Good,86.0,L1,7.215313557
2617.0,Colombia,Tado,28.0,Good,1.0,Good,31.0,Good,1.0,Good,28.0,L0,-1.09335021
2618.0,Tunisia,Taklisah,49.0,Good,1.0,Good,46.0,Good,2.0,Good,49.0,L0,-6.546591754
2619.0,Brazil,Tamboril,34.0,Good,1.0,Good,5.0,Good,2.0,Good,34.0,L0,1.926081031
2620.0,India,Tankara,50.0,Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L3,6.497499812
2621.0,India,Tarana,50.0,Unhealthy,1.0,,39.0,Good,0.0,Good,50.0,L3,-2.308855442
2622.0,Morocco,Tarudant,29.0,Good,1.0,Good,31.0,Good,1.0,Good,29.0,L0,6.680473641
2623.0,Tunisia,Tastur,45.0,Good,1.0,Good,45.0,Good,0.0,Good,35.0,L0,7.614317806
2624.0,India,Shertallai,84.0,Moderate,1.0,Good,24.0,Good,0.0,Good,84.0,L1,-2.558450708
2625.0,United States of America,Sherwood,61.0,Moderate,1.0,Good,29.0,Good,3.0,Good,61.0,L1,2.661193556
2626.0,China,Shilong,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,5.0,Good,50.0,L2,17.08537411
2627.0,Iran (Islamic Republic of),Shiraz,94.0,Moderate,1.0,,51.0,Moderate,0.0,Good,94.0,L1,7.0529631
2628.0,Italy,Siano,48.0,Good,1.0,Good,46.0,Good,2.0,Good,48.0,L0,2.492537677
2629.0,United States of America,Signal Hill,110.0,Unhealthy for Sensitive Groups,1.0,Good,5.0,Good,1.0,Good,110.0,L2,11.27647741
2630.0,United States of America,Silver Spring,42.0,Good,1.0,Good,39.0,Good,6.0,Good,42.0,L0,0.373683458
2631.0,Portugal,Silves,36.0,Good,1.0,,36.0,Good,3.0,Good,19.0,L0,9.368478392
2632.0,China,Simao,20.0,Good,1.0,Good,20.0,Good,0.0,Good,11.0,L0,7.566300323
2633.0,Netherlands,Simpelveld,52.0,Moderate,1.0,Good,35.0,Good,2.0,Good,52.0,L1,4.404529575
2634.0,,Sinop,47.0,Good,1.0,Good,33.0,Good,0.0,Good,47.0,L0,4.953530782
2635.0,Iran (Islamic Republic of),Sirjan,50.0,Unhealthy for Sensitive Groups,1.0,Good,47.0,Good,0.0,Good,117.0,L2,-1.193984375
2636.0,India,Sivaganga,61.0,Moderate,1.0,Good,34.0,Good,0.0,Good,61.0,L1,-2.960182135
2637.0,India,Siwan,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,7.31697628
2638.0,India,Siwana,50.0,Very Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L4,3.362991452
2639.0,Czechia,Slany,74.0,Moderate,1.0,Good,40.0,Good,3.0,Good,74.0,L1,9.113137487
2640.0,Canada,Smiths Falls,46.0,Good,1.0,Good,15.0,Good,6.0,Good,46.0,L0,8.412138753
2641.0,Israel,,68.0,Moderate,1.0,Good,31.0,Good,4.0,Good,68.0,L1,4.724164442
2642.0,United States of America,Glen Carbon,56.0,Moderate,1.0,Good,32.0,Good,1.0,Good,56.0,L1,11.55269492
2643.0,India,Gola Gokarannath,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Moderate,1.0,Good,50.0,L2,2.682569106
2644.0,Poland,Gora,56.0,Moderate,1.0,Good,37.0,Good,1.0,Good,56.0,L1,9.186684436
2645.0,Russian Federation,Goyty,71.0,Moderate,1.0,Good,31.0,Good,1.0,Good,71.0,L1,-0.152143572
2646.0,United States of America,Grand Haven,53.0,Moderate,1.0,Good,32.0,Good,5.0,Good,53.0,L1,9.99847265
2647.0,Brazil,Gravata,33.0,Good,1.0,Good,31.0,Good,3.0,Good,33.0,L0,1.933267676
2648.0,United Kingdom of Great Britain and Northern Ireland,Great Malvern,29.0,Good,1.0,Good,29.0,Good,4.0,Good,25.0,L0,-6.191433383
2649.0,United States of America,Green Haven,37.0,Good,1.0,Good,32.0,Good,1.0,Good,37.0,L0,7.45078582
2650.0,United States of America,Greencastle,65.0,Moderate,1.0,Good,28.0,Good,1.0,Good,65.0,L1,9.647728798
2651.0,Germany,Greifswald,49.0,Good,1.0,Good,36.0,Good,2.0,Good,49.0,L0,1.517099728
2652.0,United States of America,Grenada,50.0,Good,1.0,Good,29.0,Good,4.0,Good,50.0,L0,3.743702108
2653.0,Belgium,Grez Doiceau,66.0,Moderate,1.0,Good,28.0,Good,6.0,Good,66.0,L1,3.002273601
2654.0,United States of America,Griffin,78.0,Moderate,1.0,Good,11.0,Good,1.0,Good,78.0,L1,-2.225759063
2655.0,United States of America,Groves,27.0,Good,1.0,Good,23.0,Good,5.0,Good,27.0,L0,-8.023640865
2656.0,India,Gua,50.0,Unhealthy,1.0,Good,31.0,Moderate,0.0,Good,50.0,L3,12.10812819
2657.0,Russian Federation,Gubkin,40.0,Good,1.0,Good,36.0,Good,0.0,Good,40.0,L0,-0.320338337
2658.0,Canada,Guelph,63.0,Moderate,1.0,Good,29.0,Good,6.0,Good,63.0,L1,14.87632055
2659.0,Spain,Guia De Isora,23.0,Good,1.0,Good,23.0,Good,0.0,Good,8.0,L0,8.852009006
2660.0,Cuba,Guira De Melena,75.0,Moderate,1.0,Good,26.0,Good,2.0,Good,75.0,L1,11.63597657
2661.0,Philippines,Guiuan,52.0,Moderate,1.0,Good,19.0,Good,0.0,Good,52.0,L1,0.548505238
2662.0,Pakistan,Gujrat,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,-0.642005935
2663.0,India,Gulbarga,99.0,Moderate,1.0,Good,38.0,Good,0.0,Good,99.0,L1,-1.634411533
2664.0,Germany,Gundelfingen,63.0,Moderate,1.0,,31.0,Good,3.0,Good,63.0,L1,1.567726364
2665.0,France,Guyancourt,69.0,Moderate,1.0,Good,27.0,Good,6.0,Good,69.0,L1,-6.266148664
2666.0,Viet Nam,Hanoi,50.0,Unhealthy,1.0,,31.0,Unhealthy,1.0,Good,50.0,L2,6.822871554
2667.0,Netherlands,Harderwijk,29.0,Good,1.0,Good,24.0,Good,6.0,Good,29.0,L0,2.791609862
2668.0,France,Harnes,51.0,Moderate,1.0,Good,32.0,Good,1.0,Good,51.0,L1,-2.672104858
2669.0,United States of America,Harrisburg,67.0,Moderate,1.0,Good,20.0,Good,1.0,Good,67.0,L1,0.397574509
2670.0,South Africa,Harrismith,68.0,Moderate,1.0,Good,21.0,Good,1.0,Good,68.0,L1,4.497007394
2671.0,Iran (Islamic Republic of),Hashtrud,50.0,Good,1.0,Good,46.0,Good,0.0,Good,50.0,L0,5.581432742
2672.0,Thailand,Hat Yai,61.0,Moderate,1.0,Good,23.0,Good,0.0,Good,61.0,L1,-0.65411334
2673.0,India,Hata,93.0,Moderate,1.0,Good,58.0,Moderate,2.0,Good,93.0,L1,8.861263048
2674.0,Pakistan,Haveli,50.0,Unhealthy,1.0,Good,31.0,Unhealthy,1.0,Good,50.0,L3,8.08423004
2675.0,United States of America,Hayden,58.0,Moderate,1.0,Good,31.0,Good,3.0,Good,58.0,L1,4.034429295
2676.0,Germany,Herdecke,60.0,Moderate,1.0,Good,30.0,Good,6.0,Good,60.0,L1,0.539929381
2677.0,Germany,Herzberg,69.0,Moderate,1.0,Good,37.0,Good,3.0,Good,69.0,L1,-2.86689798
2678.0,United Kingdom of Great Britain and Northern Ireland,Heswall,33.0,Good,1.0,Good,33.0,Good,4.0,Good,24.0,L0,12.2822599
2679.0,Netherlands,Hillegom,52.0,Moderate,1.0,Good,35.0,Good,4.0,Good,52.0,L1,6.951529582
2680.0,India,Himatnagar,50.0,Unhealthy,1.0,Good,37.0,Good,0.0,Good,50.0,L3,8.828658265
2681.0,India,Hisua,50.0,Unhealthy,1.0,,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L3,6.981851576
2682.0,United States of America,Hollister,43.0,Good,1.0,Good,26.0,Good,1.0,Good,43.0,L0,2.979872789
2683.0,Kenya,Homa Bay,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Good,1.0,Good,117.0,L2,9.853298404
2684.0,United States of America,Hope,60.0,Moderate,1.0,Good,28.0,Good,6.0,Good,60.0,L1,-3.573441752
2685.0,Azerbaijan,Hovsan,67.0,Moderate,1.0,Good,32.0,Good,0.0,Good,67.0,L1,-1.773217347
2686.0,Czechia,Hradec Kralove,82.0,Moderate,1.0,Good,35.0,Good,1.0,Good,82.0,L1,-0.18887439
2687.0,China,Huayang,50.0,Unhealthy,1.0,Good,54.0,Moderate,1.0,Good,50.0,L3,5.127167887
2688.0,United States of America,Huntington Station,74.0,Moderate,1.0,Good,11.0,Good,1.0,Good,74.0,L1,1.201521603
2689.0,Uganda,Ibanda,68.0,Moderate,1.0,,20.0,Good,0.0,Good,68.0,L1,7.264035626
2690.0,Nigeria,Idah,60.0,Moderate,1.0,Good,21.0,Good,1.0,Good,60.0,L1,4.207236172
2691.0,United Republic of Tanzania,Ifakara,18.0,Good,1.0,Good,16.0,Good,0.0,Good,18.0,L0,8.964323449
2692.0,Brazil,Igarape Miri,31.0,Good,1.0,,5.0,Good,0.0,Good,31.0,L0,16.16879579
2693.0,Madagascar,Ikalamavony,22.0,Good,1.0,Good,22.0,Good,0.0,Good,14.0,L0,-4.314251201
2694.0,Peru,Imperial,20.0,Good,1.0,Good,20.0,Good,1.0,Good,17.0,L0,4.53652607
2695.0,Germany,Ingolstadt,62.0,Moderate,1.0,Good,26.0,Good,4.0,Good,62.0,L1,4.527629391
2696.0,Japan,Innoshima,38.0,Good,1.0,Good,38.0,Good,5.0,Good,36.0,L0,5.529009651
2697.0,Austria,Innsbruck,54.0,Moderate,1.0,Good,32.0,Good,1.0,Good,54.0,L1,-1.624122855
2698.0,Colombia,Ipiales,18.0,Good,1.0,Good,8.0,Good,0.0,Good,18.0,L0,-2.585987228
2699.0,Brazil,Irati,38.0,Good,1.0,Good,8.0,Good,2.0,Good,38.0,L0,5.00202806
2700.0,Iraq,Irbil,76.0,Moderate,1.0,Good,31.0,Moderate,0.0,Good,53.0,L1,-0.926750367
2701.0,Turkey,Istanbul,59.0,Moderate,1.0,Good,33.0,Good,1.0,Good,59.0,L1,4.596359861
2702.0,Brazil,Itabirito,97.0,Moderate,1.0,Good,4.0,Good,7.0,Good,97.0,L1,4.370251077
2703.0,Brazil,Itai,22.0,Good,1.0,Good,8.0,Good,1.0,Good,22.0,L0,4.508289516
2704.0,Brazil,Itajai,34.0,Good,1.0,Good,20.0,Good,2.0,Good,34.0,L0,-2.766502352
2705.0,Japan,Itako,46.0,Good,1.0,Good,46.0,Good,1.0,Good,45.0,L0,4.587346212
2706.0,Brazil,Itororo,31.0,Good,1.0,Good,7.0,Good,1.0,Good,31.0,L0,-0.604762917
2707.0,Brazil,Iturama,23.0,Good,1.0,Good,31.0,Good,1.0,Good,23.0,L0,4.603478043
2708.0,Turkey,Izmit,55.0,Moderate,1.0,Good,38.0,Good,0.0,Good,55.0,L1,10.49698061
2709.0,Haiti,Jacmel,50.0,Unhealthy for Sensitive Groups,1.0,Good,14.0,Good,5.0,Good,50.0,L2,6.90491925
2710.0,Brazil,Jaguarao,22.0,Good,1.0,Good,31.0,Good,0.0,Good,9.0,L0,3.609351912
2711.0,Pakistan,Jalalpur Pirwala,50.0,Unhealthy,1.0,Good,31.0,Unhealthy for Sensitive Groups,1.0,Good,50.0,L3,9.686032587
2712.0,Bangladesh,Jamalpur,68.0,Moderate,1.0,Good,43.0,Good,1.0,Good,68.0,L1,-1.417791722
2713.0,Somalia,Jamame,33.0,Good,1.0,Good,26.0,Good,0.0,Good,33.0,L0,10.59460787
2714.0,Brazil,Jaragua,55.0,Moderate,1.0,Good,8.0,Good,2.0,Good,55.0,L1,-1.477949963
2715.0,India,Jhalrapatan,50.0,Unhealthy,1.0,Good,38.0,Good,0.0,Good,50.0,L3,8.198304987
2716.0,Mexico,Jimenez,61.0,Moderate,1.0,Good,17.0,Good,3.0,Good,61.0,L1,7.534549936
2717.0,Brazil,Joao Pessoa,23.0,Good,1.0,Good,20.0,Good,0.0,Good,23.0,L0,-2.510831808
2718.0,Kenya,Kabarnet,56.0,Moderate,1.0,,26.0,Good,0.0,Good,56.0,L1,10.64443068
2719.0,India,Kadaura,50.0,Unhealthy,1.0,,31.0,Unhealthy,1.0,Good,50.0,L3,11.68906383
2720.0,India,Kadi,50.0,Unhealthy,1.0,Good,33.0,Good,0.0,Good,50.0,L3,13.24989322
2721.0,Kenya,Kajiado,57.0,Moderate,1.0,Good,21.0,Good,0.0,Good,57.0,L1,4.766893757
2722.0,,Kalianget,45.0,Good,1.0,Good,33.0,Good,0.0,Good,45.0,L0,3.257283342
2723.0,Indonesia,Kaliwungu,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,113.0,L2,4.82618736
2724.0,Zambia,Kalomo,20.0,Good,1.0,Good,20.0,Good,0.0,Good,9.0,L0,-6.716776357
2725.0,Russian Federation,Kaluga,34.0,Good,1.0,Good,32.0,Good,0.0,Good,34.0,L0,2.208862176
2726.0,Japan,Kameyama,50.0,Good,1.0,Good,27.0,Good,5.0,Good,50.0,L0,2.420508029
2727.0,Japan,Kamisu,45.0,Good,1.0,Good,31.0,Good,1.0,Good,40.0,L0,5.110290913
2728.0,Canada,Fort Saint John,62.0,Moderate,1.0,Good,30.0,Good,1.0,Good,62.0,L1,-1.515515554
2729.0,United States of America,Fortuna Foothills,61.0,Moderate,1.0,Good,21.0,Good,7.0,Good,61.0,L1,2.604938944
2730.0,United States of America,Fraser,77.0,Moderate,1.0,Good,18.0,Good,1.0,Good,77.0,L1,8.48125696
2731.0,Mexico,Fresnillo,57.0,Moderate,1.0,Good,24.0,Good,1.0,Good,57.0,L1,7.177548377
2732.0,Russian Federation,Frolovo,36.0,Good,1.0,Good,36.0,Good,0.0,Good,32.0,L0,-5.499075881
2733.0,,Futtsu,49.0,Good,1.0,,42.0,Good,2.0,Good,49.0,L0,7.332033043
2734.0,Uzbekistan,Gagarin,50.0,Unhealthy,1.0,Good,31.0,Good,0.0,Good,50.0,L3,2.567130434
2735.0,United States of America,Galt,60.0,Moderate,1.0,Good,28.0,Good,1.0,Good,60.0,L1,2.874945613
2736.0,Germany,Gauting,62.0,Moderate,1.0,,27.0,Good,5.0,Good,62.0,L1,-6.222576849
2737.0,Germany,Gelsenkirchen,58.0,Moderate,1.0,Good,24.0,Good,1.0,Good,58.0,L1,11.26785581
2738.0,Indonesia,Genteng,41.0,Good,1.0,Good,25.0,Good,0.0,Good,41.0,L0,4.683994425
2739.0,Germany,Germering,66.0,Moderate,1.0,Good,38.0,Good,3.0,Good,66.0,L1,-3.857302133
2740.0,Italy,Giarre,52.0,Moderate,1.0,Good,31.0,Good,1.0,Good,52.0,L1,5.676007875
2741.0,,Gingoog,45.0,Good,1.0,Good,25.0,Good,0.0,Good,45.0,L0,5.522392204
2742.0,Brazil,Encantado,24.0,Good,1.0,Good,13.0,Good,2.0,Good,24.0,L0,9.912720765
2743.0,Germany,Engelskirchen,61.0,Moderate,1.0,Good,34.0,Good,4.0,Good,61.0,L1,2.251556154
2744.0,Germany,Enger,72.0,Moderate,1.0,Good,20.0,Good,1.0,Good,72.0,L1,5.659980345
2745.0,China,Erdaojiang,64.0,Moderate,1.0,,47.0,Good,1.0,Good,64.0,L1,2.385960999
2746.0,Costa Rica,Escazu,60.0,Moderate,1.0,Good,9.0,Good,1.0,Good,60.0,L1,6.78974307
2747.0,United States of America,Exeter,55.0,Moderate,1.0,Good,28.0,Good,5.0,Good,55.0,L1,-0.117451708
2748.0,United States of America,Fairview,75.0,Moderate,1.0,,31.0,Good,1.0,Good,75.0,L1,1.135047415
2749.0,Turkey,Fethiye,87.0,Moderate,1.0,Good,39.0,Good,2.0,Good,87.0,L1,3.461012311
2750.0,Italy,Fiesole,68.0,Moderate,1.0,Good,40.0,Good,2.0,Good,68.0,L1,-2.329318857
2751.0,Germany,Flensburg,51.0,Moderate,1.0,Good,31.0,Good,4.0,Good,51.0,L1,11.81065609
2752.0,South Africa,Fochville,50.0,Unhealthy,1.0,Good,17.0,Good,1.0,Good,50.0,L3,4.2395104225
2753.0,United States of America,Folsom,69.0,Moderate,1.0,Good,26.0,Good,1.0,Good,69.0,L1,1.532049573
2754.0,United States of America,Forestville,46.0,Good,1.0,Good,30.0,Good,1.0,Good,46.0,L0,-3.132975033
2755.0,Italy,Formello,98.0,Moderate,1.0,,45.0,Good,1.0,Good,98.0,L1,5.482960195
2756.0,United States of America,Fort Collins,55.0,Moderate,1.0,Good,11.0,Good,1.0,Good,55.0,L1,1.38948741
2757.0,Indonesia,Gatak,79.0,Moderate,1.0,Good,45.0,Good,1.0,Good,79.0,L1,11.47340566
2758.0,Thailand,Chanthaburi,34.0,Good,1.0,Good,20.0,Good,0.0,Good,34.0,L0,-1.935732978
2759.0,Mexico,Chapala,47.0,Good,1.0,Good,9.0,Good,4.0,Good,47.0,L0,6.522566112
2760.0,United States of America,Charlottesville,68.0,Moderate,1.0,Good,20.0,Good,7.0,Good,68.0,L1,6.169967947
2761.0,Brazil,Charqueada,58.0,Moderate,1.0,Good,5.0,Good,5.0,Good,58.0,L1,2.218692447
2762.0,United States of America,Chicopee,45.0,Good,1.0,Good,45.0,Good,2.0,Good,31.0,L0,5.000249142
2763.0,China,Chifeng,67.0,Moderate,1.0,Good,48.0,Good,0.0,Good,67.0,L1,9.992662792
2764.0,India,Chikitigarh,50.0,Unhealthy,1.0,Good,31.0,Moderate,0.0,Good,50.0,L3,6.034242595
2765.0,United States of America,Chillicothe,42.0,Good,1.0,Good,35.0,Good,6.0,Good,42.0,L0,4.286423326
2766.0,Mozambique,Chimoio,35.0,Good,1.0,Good,31.0,Good,0.0,Good,35.0,L0,-0.563917139
2767.0,Japan,Chitose,32.0,Good,1.0,,31.0,Good,1.0,Good,14.0,L0,9.52102399
2768.0,India,Chittaranjan,50.0,Unhealthy,1.0,Good,31.0,Moderate,1.0,Good,50.0,L3,9.022732891
2769.0,India,Chomun,50.0,Unhealthy,1.0,Good,39.0,Good,0.0,Good,50.0,L3,1.747204057
2770.0,Czechia,Chomutov,30.0,Good,1.0,Good,30.0,Good,2.0,Good,29.0,L0,3.178557703
2771.0,Indonesia,Cileungsi,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,2.0,Good,50.0,L2,14.47110336
2772.0,Indonesia,Ciranjang,109.0,Unhealthy for Sensitive Groups,1.0,,31.0,Moderate,1.0,Good,109.0,L2,-0.067854105
2773.0,India,Bisalpur,50.0,Hazardous,1.0,,31.0,Moderate,1.0,Good,50.0,L5,6.821441957
2774.0,Netherlands,Bloemendaal,40.0,Good,1.0,Good,27.0,Good,5.0,Good,40.0,L0,1.006931134
2775.0,South Africa,Bloemhof,48.0,Good,1.0,Good,21.0,Good,3.0,Good,48.0,L0,10.89038938
2776.0,United States of America,Bloomingdale,55.0,Moderate,1.0,Good,12.0,Good,1.0,Good,55.0,L1,4.117233643
2777.0,United States of America,Blue Ash,45.0,Good,1.0,Good,31.0,Good,1.0,Good,45.0,L0,10.10189259
2778.0,Germany,Bobenheim Roxheim,34.0,Good,1.0,Good,34.0,Good,1.0,Good,29.0,L0,-0.006636742
2779.0,United States of America,Boca Raton,69.0,Moderate,1.0,,14.0,Good,1.0,Good,69.0,L1,-2.442643412
2780.0,Turkmenistan,Boldumsaz,84.0,Moderate,1.0,Good,42.0,Good,0.0,Good,84.0,L1,2.628702714
2781.0,Italy,Bollate,28.0,Good,1.0,Good,31.0,Good,3.0,Good,24.0,L0,5.11341729
2782.0,China,Boshan,50.0,Unhealthy for Sensitive Groups,1.0,Good,31.0,Unhealthy for Sensitive Groups,4.0,Good,99.0,L1,3.04634159
2783.0,Burkina Faso,Bousse,31.0,Good,1.0,Good,17.0,Good,0.0,Good,31.0,L0,7.591537131
